originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_2000_,regionflow_2002_,regionflow_2004_,regionflow_2006_,regionflow_2008_,regionflow_2010_,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_2000,countryflow_2002,countryflow_2004,countryflow_2006,countryflow_2008,countryflow_2010,origin_show,destination_show
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,4,Bremen,264,Rems-Murr-Kreis,29,18,21,11,24,10,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,4,Bremen,265,Reutlingen,17,10,25,15,17,6,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,4,Bremen,266,Rhein-Neckar-Kreis,34,21,28,35,56,26,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,4,Bremen,271,Stuttgart,99,69,104,61,119,76,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,4,Bremen,272,Tübingen,19,22,21,21,21,17,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,4,Bremen,274,Ulm,13,10,2,9,16,5,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,282,Bergstraße,9,10,14,11,17,11,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,286,Darmstadt,20,24,22,14,28,29,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,287,Darmstadt-Dieburg,29,28,17,11,25,17,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,291,Frankfurt,111,112,108,175,159,137,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,294,Gießen,24,20,25,23,33,24,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,295,Groß-Gerau,27,33,9,21,20,24,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,297,Hochtaunuskreis,34,18,27,42,20,16,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,300,Kassel,29,26,31,24,42,39,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,307,Ludwigshafen,5,2,5,12,12,13,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,308,Main-Kinzig-Kreis,22,30,34,17,24,26,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,309,Main-Taunus-Kreis,33,13,15,29,29,19,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,310,Mainz,37,20,33,35,28,32,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,311,Mainz-Bingen,13,4,14,3,22,20,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,312,Marburg-Biedenkopf,35,33,31,30,59,43,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,313,Mayen-Koblenz,16,7,13,12,5,15,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,320,Offenbach,39,41,23,19,33,33,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,326,Saarbrücken,18,26,24,12,37,18,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,334,Trier,16,11,6,20,19,24,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,341,Wetteraukreis,27,12,14,8,28,25,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,4,Bremen,342,Wiesbaden,38,35,32,20,35,37,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,345,Aachen,48,52,54,54,77,84,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,346,Bielefeld,64,59,67,65,81,80,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,347,Bochum,32,36,62,44,49,41,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,348,Bonn,52,74,76,56,76,83,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,349,Borken,43,10,17,20,19,28,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,352,Dortmund,60,60,60,66,70,62,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,353,Duisburg,15,25,37,45,29,44,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,354,Düren,3,6,12,5,17,12,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,355,Düsseldorf,107,110,118,116,129,135,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,356,Ennepe-Ruhr-Kreis,25,27,25,16,18,20,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,357,Essen,52,60,73,84,79,66,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,359,Gelsenkirchen,9,15,24,16,23,27,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,360,Gütersloh,22,39,39,27,23,12,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,361,Hagen,8,10,22,4,21,18,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,364,Herford,24,30,19,25,27,31,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,368,Kleve,7,8,10,21,15,9,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,369,Köln,165,145,197,183,215,184,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,370,Krefeld,10,25,23,21,10,14,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,372,Lippe,52,26,46,29,43,30,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,373,Märkischer Kreis,10,27,33,27,30,33,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,374,Mettmann,34,43,30,28,42,27,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,375,Minden-Lübbecke,43,39,43,56,58,77,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,376,Mönchengladbach,24,14,34,15,18,31,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,378,Münster,99,76,79,100,111,140,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,379,Oberbergischer Kreis,12,12,9,16,9,11,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,380,Oberhausen,14,10,11,10,8,7,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,382,Paderborn,21,23,27,22,31,37,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,383,Recklinghausen,23,18,35,26,38,27,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,385,Rhein-Erft-Kreis,21,28,30,28,38,23,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,386,Rheinisch-Bergischer Kreis,22,10,23,20,18,16,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,387,Rhein-Kreis Neuss,21,26,25,19,29,23,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,388,Rhein-Sieg-Kreis,39,39,36,34,61,43,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,390,Soest,15,10,22,25,17,17,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,392,Steinfurt,36,38,26,50,61,31,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,393,Unna,50,48,48,46,50,48,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,394,Viersen,5,4,12,11,12,22,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,395,Warendorf,23,24,12,15,21,19,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,396,Wesel,28,20,24,19,30,33,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,4,Bremen,397,Wuppertal,24,43,26,27,46,30,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,3,Braunschweig,39,27,54,44,42,55,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,4,Bremen,122,129,145,195,152,152,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,13,Emsland,0,0,0,0,0,0,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,18,Göttingen,22,20,18,18,20,16,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,20,Hamburg,137,162,162,136,188,187,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,22,Harburg,15,9,11,17,21,9,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,24,Herzogtum Lauenburg,10,3,8,7,3,7,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,25,Hildesheim,16,19,22,30,29,32,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,27,Kiel,11,26,11,22,21,21,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,29,Lübeck,8,22,26,20,5,14,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,31,Lüneburg,21,23,32,16,22,13,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,36,Oldenburg,231,194,236,249,221,228,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,39,Osnabrück,289,299,281,253,312,271,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,42,Ostholstein,11,20,17,12,9,8,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,44,Pinneberg,10,4,11,10,14,13,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,46,Region Hannover,186,198,196,186,155,184,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,47,Rendsburg-Eckernförde,8,2,9,9,6,7,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,51,Schleswig-Flensburg,6,6,1,10,9,11,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,52,Segeberg,4,2,28,14,5,10,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,13,Emsland,56,Stormarn,4,13,0,5,6,3,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,65,Barnim,7,0,2,2,2,4,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,66,Berlin,114,120,90,117,120,146,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,72,Ludwigslust-Parchim,2,3,7,4,23,7,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,73,Märkisch-Oderland,5,1,11,1,4,6,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,74,Mecklenb.,2,3,7,8,8,14,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,76,Oberhavel,1,0,5,3,1,2,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,80,Potsdam-Mittelmark,0,9,17,4,6,12,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,82,Rostock,5,12,4,10,8,15,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,83,Rostock,6,3,5,2,8,6,1,1
1,Nord,2,Nord Ost,25323,25117,24412,24678,22518,27203,,13,Emsland,88,Vorpommern-Greifswald,7,15,1,6,15,7,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,92,Bautzen,0,1,1,2,3,0,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,95,Chemnitz,0,6,3,10,5,6,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,97,Dresden,0,8,10,7,5,9,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,100,Erfurt,3,2,4,2,4,10,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,106,Halle (Saale),3,14,15,6,5,8,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,111,Jerichower Land,13,8,4,10,11,6,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,113,Leipzig,14,13,21,12,8,14,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,114,Leipzig,0,1,1,0,1,2,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,115,Magdeburg,13,7,16,12,10,8,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,118,Mittelsachsen,1,6,4,0,5,1,1,1
1,Nord,3,Ost,15098,13269,13911,13695,13710,15072,,13,Emsland,136,Zwickau,2,1,0,1,1,1,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,145,Augsburg,2,1,5,2,5,5,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,146,Augsburg,0,9,0,7,1,0,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,168,Freising,4,6,8,1,1,1,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,170,Fürstenfeldbruck,7,2,2,2,0,3,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,171,Fürth,0,1,3,2,2,0,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,195,München,19,26,26,38,38,29,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,196,München,10,3,6,6,1,8,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,202,Nürnberg,6,11,13,12,10,9,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,210,Regensburg,1,3,3,8,3,3,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,214,Rosenheim,3,3,1,5,1,0,1,1
1,Nord,4,Süd Ost,16976,14336,13647,15272,13832,13938,,13,Emsland,231,Würzburg,3,2,8,5,4,5,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,236,Böblingen,10,5,7,4,14,13,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,237,Bodenseekreis,7,3,0,5,3,1,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,238,Breisgau,5,10,6,5,5,6,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,241,Enzkreis,0,8,11,1,1,1,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,242,Esslingen,10,3,8,3,8,17,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,243,Freiburg,11,10,12,3,15,8,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,246,Heidelberg,12,13,5,12,8,7,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,249,Heilbronn,9,7,7,2,3,6,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,251,Karlsruhe,14,7,9,15,8,11,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,252,Karlsruhe,5,7,0,6,8,8,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,253,Konstanz,8,6,6,2,7,5,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,255,Ludwigsburg,1,8,8,3,6,14,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,257,Mannheim,12,6,4,15,10,14,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,259,Ortenaukreis,16,20,6,7,7,12,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,260,Ostalbkreis,4,7,10,7,6,6,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,262,Rastatt,8,8,8,8,8,6,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,263,Ravensburg,2,4,2,3,2,2,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,264,Rems-Murr-Kreis,5,10,12,7,5,5,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,265,Reutlingen,8,6,6,3,3,4,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,266,Rhein-Neckar-Kreis,8,14,19,21,7,5,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,271,Stuttgart,24,10,9,17,34,13,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,272,Tübingen,9,15,5,6,1,3,1,1
1,Nord,5,Süd West,15413,14829,13646,13549,13354,12933,,13,Emsland,274,Ulm,1,3,2,1,4,3,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,282,Bergstraße,9,9,7,0,14,3,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,286,Darmstadt,0,4,4,9,4,5,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,287,Darmstadt-Dieburg,2,15,6,2,8,8,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,291,Frankfurt,11,26,21,25,19,38,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,294,Gießen,20,6,15,8,11,11,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,295,Groß-Gerau,6,2,5,5,2,2,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,297,Hochtaunuskreis,6,1,4,8,9,0,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,300,Kassel,3,16,12,11,15,12,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,307,Ludwigshafen,0,7,8,5,5,6,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,308,Main-Kinzig-Kreis,5,3,10,4,15,4,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,309,Main-Taunus-Kreis,0,9,4,3,7,10,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,310,Mainz,8,11,9,13,9,11,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,311,Mainz-Bingen,12,1,0,2,5,4,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,312,Marburg-Biedenkopf,8,12,12,13,9,11,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,313,Mayen-Koblenz,10,1,0,11,7,3,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,320,Offenbach,3,9,7,6,2,1,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,326,Saarbrücken,0,4,2,5,7,7,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,334,Trier,16,9,5,20,8,7,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,341,Wetteraukreis,0,8,3,6,5,7,1,1
1,Nord,6,West,19580,18309,17717,17782,17156,18133,,13,Emsland,342,Wiesbaden,2,3,15,8,15,5,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,345,Aachen,51,33,39,44,40,49,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,346,Bielefeld,43,38,45,41,39,39,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,347,Bochum,35,28,84,47,46,49,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,348,Bonn,27,23,26,27,31,44,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,349,Borken,40,53,51,50,42,72,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,352,Dortmund,60,60,58,60,68,62,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,353,Duisburg,15,25,18,34,38,26,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,354,Düren,10,4,6,5,8,2,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,355,Düsseldorf,51,55,65,60,66,69,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,356,Ennepe-Ruhr-Kreis,17,21,25,16,24,20,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,357,Essen,66,66,46,52,69,52,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,359,Gelsenkirchen,8,27,12,10,28,13,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,360,Gütersloh,39,25,20,18,40,14,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,361,Hagen,9,18,12,14,27,12,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,364,Herford,22,25,21,33,19,12,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,368,Kleve,26,8,13,9,29,27,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,369,Köln,59,108,126,124,125,108,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,370,Krefeld,12,15,13,11,13,5,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,372,Lippe,20,22,21,33,46,24,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,373,Märkischer Kreis,13,17,20,19,10,25,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,374,Mettmann,34,15,25,15,28,23,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,375,Minden-Lübbecke,30,21,35,36,37,27,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,376,Mönchengladbach,7,2,6,14,9,21,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,378,Münster,139,177,191,165,168,227,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,379,Oberbergischer Kreis,27,19,21,9,19,11,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,380,Oberhausen,11,20,7,8,12,11,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,382,Paderborn,30,17,21,20,32,31,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,383,Recklinghausen,52,64,76,64,75,57,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,385,Rhein-Erft-Kreis,18,19,10,11,18,22,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,386,Rheinisch-Bergischer Kreis,4,15,7,19,10,9,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,387,Rhein-Kreis Neuss,23,13,9,29,14,18,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,388,Rhein-Sieg-Kreis,21,26,17,13,22,26,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,390,Soest,12,12,16,19,18,13,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,392,Steinfurt,444,566,552,462,477,559,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,393,Unna,48,46,44,46,50,48,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,394,Viersen,15,9,20,11,18,7,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,395,Warendorf,27,46,30,25,31,30,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,396,Wesel,46,17,15,33,34,25,1,1
1,Nord,7,Nord West,40706,41264,41693,41570,41397,42206,,13,Emsland,397,Wuppertal,43,25,21,38,37,23,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,3,Braunschweig,40,38,38,40,44,36,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,4,Bremen,34,36,36,34,40,30,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,13,Emsland,22,18,18,18,20,16,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,18,Göttingen,0,0,0,0,0,0,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,20,Hamburg,86,82,84,96,104,78,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,22,Harburg,18,16,16,18,18,14,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,24,Herzogtum Lauenburg,12,12,8,8,12,8,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,25,Hildesheim,70,68,68,70,72,68,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,27,Kiel,10,10,10,10,12,8,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,29,Lübeck,14,8,8,8,8,8,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,31,Lüneburg,14,14,14,14,16,10,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,36,Oldenburg,12,12,8,10,12,8,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,39,Osnabrück,32,28,30,30,30,26,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,42,Ostholstein,10,8,8,8,8,8,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,44,Pinneberg,18,14,16,18,18,14,1,1
1,Nord,1,Nord,290532,290261,285487,268759,258607,277997,,18,Göttingen,46,Region Hannover,138,138,136,150,160,142,1,1
